file,start,end,species,probability,date_time,time
20240407_194300.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.65388453,2024-04-07T19:43:00Z,19:43:00
20240407_194300.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.489201486,2024-04-07T19:43:00Z,19:43:00
20240407_194300.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.775259018,2024-04-07T19:43:00Z,19:43:00
20240407_194300.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.562227964,2024-04-07T19:43:00Z,19:43:00
20240407_194300.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.636374474,2024-04-07T19:43:00Z,19:43:00
20240407_194300.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.52983284,2024-04-07T19:43:00Z,19:43:00
20240407_190600.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.90566802,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.810972929,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.876345515,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.77429682,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.833835781,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.824603915,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.814096332,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.895097733,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.718525589,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.803792477,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.795791686,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.852144539,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.696032524,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.817055702,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.887164414,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.719760954,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.770190299,2024-04-07T19:06:00Z,19:06:00
20240407_190600.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.691687882,2024-04-07T19:06:00Z,19:06:00
20240411_145500.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.879426301,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,0,3,Lithobates palustris_Pickerel Frog,0.413404047,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.897181809,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.892903209,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.571948409,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.733601689,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.863838673,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,15,18,Lithobates palustris_Pickerel Frog,0.660304964,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.675581396,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.972760856,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.96058917,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.591161013,2024-04-11T14:55:00Z,14:55:00
20240411_145500.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.422582537,2024-04-11T14:55:00Z,14:55:00
20240415_141900.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.437646568,2024-04-15T14:19:00Z,14:19:00
20240411_141000.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.610330284,2024-04-11T14:10:00Z,14:10:00
20240411_141000.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.40901491,2024-04-11T14:10:00Z,14:10:00
20240411_141000.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.784335077,2024-04-11T14:10:00Z,14:10:00
20240411_141000.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.81272590199999994,2024-04-11T14:10:00Z,14:10:00
20240411_141000.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.406669527,2024-04-11T14:10:00Z,14:10:00
20240409_055800.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.804546237,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.784910738,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.84617459799999994,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.879164994,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.913570523,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.483808696,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.492946476,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,18,21,Cacomantis variolosus_Brush Cuckoo,0.483784318,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.555987835,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.732074797,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.694029033,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.908378482,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.914302647,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.756250203,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.486099184,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,42,45,Cacomantis variolosus_Brush Cuckoo,0.436229646,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.830542684,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.879457235,2024-04-09T05:58:00Z,05:58:00
20240409_055800.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.745645761,2024-04-09T05:58:00Z,05:58:00
20240404_164200.WAV,36,39,Aix sponsa_Wood Duck,0.63827759,2024-04-04T16:42:00Z,16:42:00
20240416_143300.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.562087417,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.676384568,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.884492397,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.907333374,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.89442575,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.80758816,2024-04-16T14:33:00Z,14:33:00
20240416_143300.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.416647702,2024-04-16T14:33:00Z,14:33:00
20240415_062101.WAV,0,3,Aix sponsa_Wood Duck,0.874684811,2024-04-15T06:21:01Z,06:21:01
20240415_062101.WAV,9,12,Aix sponsa_Wood Duck,0.821928024,2024-04-15T06:21:01Z,06:21:01
20240415_062101.WAV,24,27,Aix sponsa_Wood Duck,0.903009415,2024-04-15T06:21:01Z,06:21:01
20240415_062101.WAV,30,33,Aix sponsa_Wood Duck,0.952726781,2024-04-15T06:21:01Z,06:21:01
20240415_062101.WAV,39,42,Aix sponsa_Wood Duck,0.929759264,2024-04-15T06:21:01Z,06:21:01
20240403_062400.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.889764607,2024-04-03T06:24:00Z,06:24:00
20240403_062400.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.517593324,2024-04-03T06:24:00Z,06:24:00
20240403_062400.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.776814759,2024-04-03T06:24:00Z,06:24:00
20240403_062400.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.628045976,2024-04-03T06:24:00Z,06:24:00
20240403_062400.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.422941506,2024-04-03T06:24:00Z,06:24:00
20240403_062400.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.415899336,2024-04-03T06:24:00Z,06:24:00
20240409_155800.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.92995822400000006,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.954804122,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.883044541,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.825336516,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.717128634,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,12,15,Lithobates palustris_Pickerel Frog,0.433584154,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.693369091,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.449793249,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.699297071,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.570986509,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.505098045,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.779307604,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.940313876,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.820616066,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.743846357,2024-04-09T15:58:00Z,15:58:00
20240409_155800.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.663438499,2024-04-09T15:58:00Z,15:58:00
20240409_193700.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.987488508,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.985601485,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.969988286,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.980896115,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.980845213,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.807690203,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.951271415,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.953937173,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.92937237,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.978460848,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.989494622,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.981484056,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.990722954,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.992743254,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.99531734,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.991240919,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.990959883,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.988805056,2024-04-09T19:37:00Z,19:37:00
20240409_193700.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.831421971,2024-04-09T19:37:00Z,19:37:00
20240415_230600.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.984775603,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.984454989,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.936276972,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.980055332,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.979576945,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.98516953,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.985870004,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.982311964,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.985267043,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.992484748,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.987941027,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.987899899,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.977705002,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.988432467,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.989152074,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.980473995,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.968782783,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.973718226,2024-04-15T23:06:00Z,23:06:00
20240415_230600.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.64819324,2024-04-15T23:06:00Z,23:06:00
20240412_232500.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.491750002,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.683793724,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.517177463,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.743292093,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.656842172,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.553164303,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.764512837,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.515851259,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.71578598,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.77316469,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.637018561,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.771105289,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.51200527,2024-04-12T23:25:00Z,23:25:00
20240412_232500.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.715063334,2024-04-12T23:25:00Z,23:25:00
20240403_152500.WAV,9,12,Aix sponsa_Wood Duck,0.681008697,2024-04-03T15:25:00Z,15:25:00
20240403_152500.WAV,21,24,Aix sponsa_Wood Duck,0.523291886,2024-04-03T15:25:00Z,15:25:00
20240410_062500.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.446427107,2024-04-10T06:25:00Z,06:25:00
20240410_062500.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.497806251,2024-04-10T06:25:00Z,06:25:00
20240410_062500.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.6616413,2024-04-10T06:25:00Z,06:25:00
20240402_141100.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.4419384,2024-04-02T14:11:00Z,14:11:00
20240402_141100.WAV,9,12,Lithobates palustris_Pickerel Frog,0.44957599,2024-04-02T14:11:00Z,14:11:00
20240402_141100.WAV,12,15,Lithobates palustris_Pickerel Frog,0.421386302,2024-04-02T14:11:00Z,14:11:00
20240410_162500.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.87203455,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.912043929,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.496092588,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.416162431,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.55796206,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.900399327,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.724056959,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.781340539,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.840810835,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.87167716,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.859951198,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.918882608,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.625757337,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.917736471,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.629536986,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.692784548,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.625909686,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.850236773,2024-04-10T16:25:00Z,16:25:00
20240410_162500.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.455876291,2024-04-10T16:25:00Z,16:25:00
20240411_071100.WAV,9,12,Cacomantis variolosus_Brush Cuckoo,0.521948755,2024-04-11T07:11:00Z,07:11:00
20240411_071100.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.468534559,2024-04-11T07:11:00Z,07:11:00
20240411_071100.WAV,51,54,Sayornis phoebe_Eastern Phoebe,0.597083092,2024-04-11T07:11:00Z,07:11:00
20240411_071100.WAV,54,55,Sayornis phoebe_Eastern Phoebe,0.501619637,2024-04-11T07:11:00Z,07:11:00
20240406_141800.WAV,18,21,Aix sponsa_Wood Duck,0.781246185,2024-04-06T14:18:00Z,14:18:00
20240406_141800.WAV,24,27,Aix sponsa_Wood Duck,0.535582066,2024-04-06T14:18:00Z,14:18:00
20240411_192700.WAV,0,3,Pseudacris crucifer_Spring Peeper,0.963481903,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,3,6,Pseudacris crucifer_Spring Peeper,0.980702698,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.817178309,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.870439649,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,12,15,Pseudacris crucifer_Spring Peeper,0.960448384,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,15,18,Pseudacris crucifer_Spring Peeper,0.797881067,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,18,21,Pseudacris crucifer_Spring Peeper,0.963522255,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,21,24,Pseudacris crucifer_Spring Peeper,0.945984244,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,24,27,Pseudacris crucifer_Spring Peeper,0.962873936,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,27,30,Pseudacris crucifer_Spring Peeper,0.971990883,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,30,33,Pseudacris crucifer_Spring Peeper,0.968703389,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,33,36,Pseudacris crucifer_Spring Peeper,0.967759609,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,36,39,Pseudacris crucifer_Spring Peeper,0.987294853,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,39,42,Pseudacris crucifer_Spring Peeper,0.935097158,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,42,45,Pseudacris crucifer_Spring Peeper,0.966795385,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,45,48,Pseudacris crucifer_Spring Peeper,0.945132434,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,48,51,Pseudacris crucifer_Spring Peeper,0.990130246,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,51,54,Pseudacris crucifer_Spring Peeper,0.928498924,2024-04-11T19:27:00Z,19:27:00
20240411_192700.WAV,54,55,Pseudacris crucifer_Spring Peeper,0.948646009,2024-04-11T19:27:00Z,19:27:00
20240410_232600.WAV,6,9,Pseudacris crucifer_Spring Peeper,0.569937289,2024-04-10T23:26:00Z,23:26:00
20240410_232600.WAV,9,12,Pseudacris crucifer_Spring Peeper,0.743618608,2024-04-10T23:26:00Z,23:26:00
